time_ms,DCT,ACDQT,TAD,CSCT,ABP,MRSMBA
7250.0000,813.6365,760.6784,688.7306,224.7621,980.9717,888.3855
7300.0000,274.5212,275.0127,274.9867,274.6367,274.7691,274.9515
7350.0000,324.7112,325.0583,324.5102,324.9103,325.0379,320.8395
7400.0000,374.5712,375.1700,374.6085,374.8251,374.8279,374.6203
7450.0000,424.7081,424.6311,424.8274,424.8998,424.6179,426.5329
7500.0000,474.7239,474.7120,474.8535,474.8307,474.8866,475.0378
7550.0000,524.8038,524.7114,524.7979,525.0179,525.1554,524.9776
7600.0000,575.0370,574.7053,574.8742,574.6203,574.9454,574.8391
7650.0000,625.1844,624.7324,625.1067,624.8367,624.0004,624.7694
7700.0000,675.3310,674.8431,675.1711,672.5644,675.1868,674.9570
7750.0000,725.0086,724.9525,725.2305,724.8281,724.9683,725.1716
7800.0000,774.6876,775.0336,774.8866,774.6829,774.7720,774.8943
7850.0000,825.0386,825.1447,824.9637,824.5833,824.9793,824.7569
7900.0000,875.1920,874.6225,874.8875,874.8797,875.0041,874.8138
7950.0000,924.8914,924.7642,924.5062,924.7300,925.3698,924.8484
8000.0000,974.9207,974.7730,974.7289,974.5597,975.7392,974.7120
8050.0000,1024.9369,1024.7389,1024.9204,1025.2845,1025.4255,1024.7150
8100.0000,1074.1191,1074.0355,1075.0844,1075.8160,1075.6658,1073.8600
8150.0000,1114.4108,1119.7570,1119.4930,1097.1542,1108.2032,1114.8181
8200.0000,1142.9567,1142.6202,1136.9382,174.8931,1144.0498,1131.9072
8250.0000,758.5504,1134.6935,1029.9068,225.0859,1152.8132,744.1260
8300.0000,275.0734,455.1383,275.2865,275.3434,589.9556,275.1714
8350.0000,324.8353,324.7068,325.3030,324.6296,324.9925,324.9522
8400.0000,374.8391,374.5627,375.3688,374.9191,374.7825,374.7717
8450.0000,425.1028,424.9934,424.9063,425.1978,425.0512,419.2026
8500.0000,474.8709,475.4154,474.6440,474.8228,475.3200,480.3227
8550.0000,524.6640,525.1246,524.7345,524.6499,525.1100,525.2428
8600.0000,574.7241,574.9002,574.7375,574.3145,574.9000,575.1613
8650.0000,624.9129,624.6960,624.7411,621.4111,625.5380,625.0126
8700.0000,675.0268,674.5030,674.8629,674.4956,675.0949,674.8354
8750.0000,724.8903,724.9128,725.0014,724.9546,725.1811,725.1474
8800.0000,774.7526,775.3573,775.2627,774.7932,775.4372,774.7272
8850.0000,825.0080,825.2094,825.2998,824.6370,824.9209,824.8496
8900.0000,875.0148,875.0343,875.0224,874.9062,874.7942,874.4875
8950.0000,925.0415,924.7348,924.5697,924.9813,924.7835,924.9208
9000.0000,975.0808,974.5985,974.5953,974.8139,974.9231,974.7501
9050.0000,1024.3212,1024.5219,1024.7414,1025.0145,1024.3783,1022.9109
9100.0000,1072.2080,1073.9019,1074.5471,1080.4511,1077.0063,1075.4053
9150.0000,1099.8798,1108.3895,1117.2565,1095.6848,1121.2788,1122.6731
9200.0000,1121.0770,1133.3547,1123.6733,487.0999,1128.0998,1125.2725
9250.0000,1138.8962,1127.9952,923.0456,224.7121,1014.7399,260.2352
9300.0000,312.0713,274.7262,274.9986,274.8812,274.9051,273.8972
9350.0000,325.1886,324.8179,326.3983,325.0332,324.6951,329.0873
9400.0000,374.9355,374.9147,374.5958,374.7664,374.4851,374.8726
9450.0000,424.6490,425.0825,424.6127,425.1821,424.7538,425.0219
9500.0000,474.7632,475.2331,474.6762,474.6894,475.0226,474.9710
9550.0000,524.7852,524.9204,524.9584,524.1956,524.8126,526.3202
9600.0000,574.9952,568.9474,574.9802,574.6649,574.6026,575.0189
9650.0000,625.1428,861.5241,625.2344,625.1661,624.0768,625.0278
9700.0000,675.0906,862.7066,675.2360,674.9682,674.3619,674.9798
9750.0000,725.1187,863.8829,725.3706,721.1622,724.9713,724.4432
9800.0000,775.2894,865.0591,775.0017,774.6372,774.7502,774.7463
9850.0000,824.8806,866.2416,824.6821,824.9360,824.7962,824.8963
9900.0000,874.4993,883.4948,874.8564,874.7125,874.9570,875.2642
9950.0000,924.6247,924.8311,925.0439,924.6979,924.6807,924.6877
10000.0000,974.6927,974.8689,975.2444,974.9803,975.2261,974.9695
10050.0000,1024.5982,1024.9040,1024.8358,1024.5814,1024.9583,1024.7536
10100.0000,1071.8702,1074.5987,1073.1209,1072.5452,1074.3320,1073.9232
10150.0000,1100.4978,1124.3625,1107.9715,1093.5882,1120.0031,1121.9404
10200.0000,1127.4749,1128.4921,1129.1908,442.6399,1147.5680,1137.6162
10250.0000,320.0065,823.8465,960.7137,225.0614,931.2238,1155.7373
10300.0000,275.4574,274.5862,274.8696,274.8929,274.9944,596.5987
10350.0000,325.0582,324.6062,324.5309,324.9254,325.2632,319.3023
10400.0000,374.8050,374.6262,374.6370,375.0496,375.0532,374.6680
10450.0000,425.0545,424.6462,424.8445,424.5933,424.8432,426.5665
10500.0000,475.3136,474.6865,474.8691,475.0450,474.6332,474.7797
10550.0000,524.9466,524.9905,525.0440,524.7485,524.9019,524.8695
10600.0000,574.7025,575.2937,575.1546,574.7427,575.3765,575.0318
10650.0000,624.9246,624.9728,625.3239,622.2961,625.3460,625.1577
10700.0000,674.7664,674.6494,674.9097,674.8571,675.1030,674.9878
10750.0000,724.8412,724.9564,724.5977,724.7419,725.3003,725.1023
10800.0000,774.8804,775.2501,774.6283,775.1141,774.6079,774.8595
10850.0000,825.1129,824.9772,824.7744,824.9855,824.4443,824.8936
10900.0000,875.2433,874.6676,874.9474,874.8341,875.2605,875.0128
10950.0000,925.1863,924.9646,925.1277,924.6722,925.0102,925.1031
11000.0000,975.0860,975.2781,975.1369,974.5794,974.7015,974.6962
11050.0000,1024.6241,1024.6212,1024.6996,1024.6276,1026.2104,1024.4965
11100.0000,1074.1502,1072.8543,1073.4111,1079.6084,1074.8673,1072.8823
11150.0000,1118.9332,1114.8938,1115.2234,1115.1397,1121.2393,1120.8751
11200.0000,1135.2132,1127.9220,1125.1283,347.5978,1159.4955,1138.2395
11250.0000,321.2214,661.5849,881.5184,225.0308,954.6388,1057.8025
11300.0000,274.9512,274.7480,274.5268,274.9751,274.9926,275.0954
11350.0000,325.1694,324.8626,324.5040,324.3663,324.7826,325.1206
11400.0000,375.4249,374.9389,374.5511,374.1748,374.5726,374.9639
11450.0000,425.3501,424.9462,424.6148,425.1293,424.8413,419.9132
11500.0000,474.9348,474.9995,474.7360,475.0419,475.1101,478.1344
11550.0000,524.5454,525.0132,524.8732,525.3293,524.9001,525.0435
11600.0000,574.7621,575.0346,574.8974,575.3388,574.6901,575.0960
11650.0000,624.8543,625.1765,624.8497,625.0428,624.8570,625.1877
11700.0000,675.0107,675.2574,674.6944,675.1116,674.6376,674.9199
11750.0000,724.7833,725.2592,724.8066,723.7705,724.7012,725.1120
11800.0000,774.3896,774.7690,774.9023,775.0012,774.8721,775.0839
11850.0000,824.3778,824.7933,824.9693,824.8071,824.8772,825.0353
11900.0000,874.4541,874.8211,874.8732,874.5774,874.5651,874.9152
11950.0000,924.6595,924.6245,924.7991,925.3487,925.6028,924.9735
12000.0000,974.8964,974.5845,974.8722,975.2353,975.5588,974.8881
12050.0000,1024.9493,1024.1033,1024.8255,1024.8822,1025.0128,1020.7346
12100.0000,1073.6900,1072.7253,1074.6606,1073.5561,1073.4606,1074.0918
12150.0000,1115.3400,1116.3255,1120.7880,957.0832,1113.3755,1116.6796
12200.0000,1129.9576,1146.0402,1151.0474,174.8582,1124.5810,1124.1604
12250.0000,1138.1603,975.2239,928.4815,225.1278,1003.1998,1129.3846
12300.0000,293.8041,275.2250,274.9365,274.9817,274.9824,394.7529
12350.0000,325.3859,325.0294,325.0315,324.6500,324.7724,328.0891
