time_ms,DCT,ACDQT,TAD,CSCT,ABP,MRSMBA
9800.0000,1158,1499,1299,982,1466,1409
9850.0000,1134,1499,1276,949,1455,1409
9900.0000,1110,1499,1250,915,1452,1409
9950.0000,1084,1491,1215,881,1441,1402
10000.0000,1015,1430,1149,815,1368,1343
10050.0000,1235,1502,1317,1113,1427,1493
10100.0000,1662,1788,1706,1623,1764,1765
10150.0000,1676,1795,1711,1630,1757,1764
10200.0000,1500,1571,1536,1504,1546,1535
10250.0000,1436,1503,1502,1457,1503,1480
10300.0000,1410,1500,1500,1420,1500,1472
10350.0000,1385,1500,1500,1376,1500,1471
10400.0000,1362,1500,1500,1339,1500,1442
10450.0000,1335,1500,1500,1301,1500,1390
10500.0000,1312,1500,1500,1256,1498,1385
10550.0000,1286,1500,1500,1213,1497,1385
10600.0000,1263,1500,1500,1170,1495,1385
10650.0000,1238,1500,1500,1124,1493,1385
10700.0000,1215,1500,1500,1086,1486,1385
10750.0000,1191,1500,1500,1054,1479,1385
10800.0000,1166,1500,1500,1022,1470,1385
10850.0000,1142,1500,1500,990,1459,1385
10900.0000,1117,1500,1500,958,1452,1383
10950.0000,1089,1498,1494,923,1445,1375
11000.0000,1020,1439,1440,856,1371,1320
11050.0000,1240,1531,1504,1162,1431,1452
11100.0000,1668,1812,1771,1639,1748,1774
11150.0000,1666,1810,1781,1632,1748,1772
11200.0000,1492,1559,1555,1504,1540,1561
11250.0000,1435,1504,1509,1464,1503,1468
11300.0000,1408,1500,1500,1423,1500,1448
11350.0000,1382,1500,1500,1380,1500,1448
11400.0000,1358,1500,1500,1337,1500,1448
11450.0000,1333,1500,1500,1292,1499,1448
11500.0000,1310,1500,1500,1240,1498,1406
11550.0000,1286,1500,1500,1194,1497,1396
11600.0000,1262,1500,1500,1153,1497,1396
11650.0000,1236,1500,1500,1105,1493,1396
11700.0000,1212,1500,1500,1065,1482,1396
11750.0000,1186,1500,1500,1021,1478,1396
11800.0000,1163,1500,1500,986,1472,1396
11850.0000,1139,1500,1500,954,1465,1396
11900.0000,1114,1500,1500,920,1459,1396
11950.0000,1084,1492,1492,879,1444,1394
12000.0000,1019,1433,1444,809,1383,1338
12050.0000,1289,1513,1512,1142,1475,1427
12100.0000,1662,1778,1775,1617,1743,1765
12150.0000,1665,1783,1773,1621,1758,1764
12200.0000,1501,1560,1558,1498,1538,1549
12250.0000,1436,1509,1505,1454,1507,1499
12300.0000,1410,1500,1500,1414,1500,1492
12350.0000,1383,1500,1500,1377,1500,1438
12400.0000,1357,1500,1500,1334,1500,1426
12450.0000,1333,1500,1500,1287,1500,1426
12500.0000,1309,1500,1482,1246,1500,1426
12550.0000,1285,1500,1456,1197,1500,1426
12600.0000,1261,1500,1431,1145,1500,1403
12650.0000,1236,1500,1410,1105,1500,1403
12700.0000,1212,1500,1383,1066,1492,1403
12750.0000,1186,1500,1359,1034,1489,1403
12800.0000,1162,1500,1335,1001,1480,1403
12850.0000,1137,1500,1309,968,1472,1403
12900.0000,1113,1499,1286,936,1465,1403
12950.0000,1081,1487,1253,903,1455,1396
13000.0000,1015,1427,1188,834,1381,1337
13050.0000,1272,1509,1351,1124,1458,1403
13100.0000,1675,1769,1732,1602,1753,1744
13150.0000,1669,1777,1741,1602,1750,1736
13200.0000,1499,1568,1537,1501,1539,1524
13250.0000,1441,1507,1505,1457,1505,1479
13300.0000,1412,1500,1500,1402,1500,1472
13350.0000,1388,1500,1500,1360,1500,1471
13400.0000,1365,1500,1500,1313,1499,1442
13450.0000,1338,1500,1500,1267,1498,1390
13500.0000,1314,1500,1500,1219,1497,1385
13550.0000,1290,1500,1500,1179,1496,1385
13600.0000,1265,1500,1500,1134,1496,1385
13650.0000,1241,1499,1500,1089,1491,1384
13700.0000,1216,1499,1500,1045,1482,1384
13750.0000,1193,1499,1500,1002,1475,1384
13800.0000,1169,1499,1500,969,1462,1384
13850.0000,1144,1499,1500,937,1454,1384
13900.0000,1120,1499,1500,903,1445,1383
13950.0000,1087,1494,1493,868,1433,1381
14000.0000,1019,1435,1422,807,1370,1328
14050.0000,1249,1446,1495,1099,1483,1425
14100.0000,1654,1774,1771,1608,1761,1775
14150.0000,1669,1781,1775,1607,1761,1783
14200.0000,1489,1562,1550,1499,1537,1556
14250.0000,1430,1511,1509,1454,1503,1471
14300.0000,1405,1500,1500,1414,1500,1454
14350.0000,1380,1500,1500,1373,1500,1453
14400.0000,1355,1500,1500,1337,1500,1453
14450.0000,1331,1500,1500,1294,1499,1453
14500.0000,1309,1500,1500,1248,1498,1404
14550.0000,1282,1500,1500,1211,1498,1387
14600.0000,1258,1500,1500,1169,1498,1387
14650.0000,1234,1500,1500,1127,1496,1387
14700.0000,1210,1500,1500,1088,1490,1387
14750.0000,1185,1500,1500,1057,1482,1387
14800.0000,1160,1500,1500,1024,1470,1387
14850.0000,1134,1500,1500,993,1462,1387
14900.0000,1111,1500,1500,962,1458,1386
14950.0000,1085,1497,1495,923,1451,1382
15000.0000,1028,1456,1439,849,1386,1343
15050.0000,1289,1524,1439,1172,1449,1428
15100.0000,1678,1804,1805,1634,1719,1759
15150.0000,1687,1810,1807,1639,1717,1756
15200.0000,1505,1567,1575,1508,1537,1550
15250.0000,1439,1503,1504,1465,1502,1503
15300.0000,1409,1501,1500,1418,1500,1492
15350.0000,1385,1500,1500,1374,1500,1440
15400.0000,1360,1500,1500,1322,1500,1419
15450.0000,1336,1500,1500,1274,1500,1419
15500.0000,1311,1500,1500,1229,1498,1419
15550.0000,1286,1500,1493,1186,1498,1419
15600.0000,1261,1500,1468,1141,1498,1391
15650.0000,1239,1500,1443,1091,1493,1391
15700.0000,1213,1500,1418,1041,1484,1391
15750.0000,1189,1500,1393,989,1476,1391
15800.0000,1164,1500,1369,954,1466,1391
15850.0000,1140,1500,1345,921,1459,1391
15900.0000,1116,1500,1319,888,1452,1391
15950.0000,1088,1492,1286,848,1432,1387
16000.0000,1027,1442,1207,790,1371,1332
16050.0000,1213,1547,1378,1091,1419,1453
16100.0000,1664,1809,1727,1603,1770,1784
16150.0000,1666,1816,1731,1608,1768,1781
16200.0000,1496,1568,1546,1498,1550,1522
