time_ms,DCT,ACDQT,TAD,CSCT,ABP,MRSMBA
13700.0000,3.0232,0.0000,1.0342,36.7027,2.2951,0.0000
13750.0000,1.3268,0.0000,1.7575,3.8186,4.5622,0.0000
13800.0000,1.1719,0.0000,1.1208,4.0919,2.3310,0.0000
13850.0000,1.3093,0.0000,1.1450,4.1769,2.4752,0.0000
13900.0000,1.1766,3.5940,1.2454,4.4224,3.0514,0.0000
13950.0000,1.1036,5.9634,1.4801,3.6976,18.1466,0.1458
14000.0000,1.2380,6.0759,1.1837,4.8395,63.4604,0.5657
14050.0000,2.0977,5.9634,1.3093,7.4887,132.5703,5.8559
14100.0000,1.3949,5.9634,1.0768,20.8633,130.4042,5.7391
14150.0000,1.2725,5.9634,1.5639,66.1218,62.9849,5.0135
14200.0000,1.2060,5.9634,0.9564,0.0000,9.6639,16.9520
14250.0000,1.3345,5.7246,1.5119,0.0000,464.7641,5.0828
14300.0000,1.0097,5.3247,1.5516,0.0000,0.0000,6.3391
14350.0000,1.1399,5.5447,1.2122,0.0000,0.0000,5.2056
14400.0000,1.3687,5.7551,1.2122,0.0000,0.2332,2.2358
14450.0000,2.4411,5.5825,1.0129,0.0000,0.4978,15.7979
14500.0000,1.0659,5.1604,1.0768,0.0000,0.0000,3.8106
14550.0000,0.9881,2.9880,1.3949,0.0000,0.0000,0.0000
14600.0000,0.9881,3.1116,1.4110,0.0000,0.8555,0.0000
14650.0000,1.4603,2.8263,1.1872,158.2233,2.1082,0.0000
14700.0000,1.1652,4.2356,1.1055,3.6926,2.6487,0.0000
14750.0000,0.9685,4.1440,2.0852,4.0401,3.4135,0.0000
14800.0000,1.4902,2.9924,1.0768,3.1277,2.1285,0.0000
14850.0000,1.5375,5.4045,1.1667,3.4475,1.7577,0.0000
14900.0000,1.5824,2.6453,1.4569,4.3626,2.0699,0.0000
14950.0000,1.2883,3.9398,1.0510,3.5426,18.6007,0.4980
15000.0000,1.0406,3.0917,1.0791,5.0692,60.7794,2.3539
15050.0000,1.1664,4.5916,1.1051,6.9678,133.7263,5.0531
15100.0000,1.3333,4.6473,1.8029,15.3992,132.9165,4.9970
15150.0000,1.2094,1.1728,1.2567,50.3670,57.1786,4.3564
15200.0000,1.2394,1.1576,1.3401,32.5287,10.3732,6.7498
15250.0000,1.5261,1.2897,1.2487,0.0000,737.9962,7.5654
15300.0000,1.3401,1.3036,1.4756,0.0000,0.0000,15.8745
15350.0000,1.1872,1.1766,0.9467,0.0000,0.0000,6.4694
15400.0000,1.5478,1.0382,1.4216,0.0000,0.0000,2.5475
15450.0000,1.0302,1.3029,1.1163,0.0000,0.4591,0.4351
15500.0000,1.0285,1.0417,3.7483,0.0000,0.0000,0.0000
15550.0000,1.0333,2.1329,1.5069,0.0000,0.0000,12.5129
15600.0000,1.3068,0.9497,1.1297,0.0000,2.1861,0.0000
15650.0000,1.5185,2.3828,1.2353,0.0000,2.7524,0.0000
15700.0000,1.2204,0.9113,1.4941,0.0000,2.4545,0.0000
15750.0000,1.0171,0.8800,1.0549,186.2903,2.9874,0.0000
15800.0000,1.4841,1.2117,1.5601,4.4771,2.4120,0.0000
15850.0000,1.1801,0.8602,1.2627,4.2902,2.1309,0.0000
15900.0000,1.3819,0.9950,1.6142,3.9781,6.7931,0.0000
15950.0000,1.2778,0.8589,1.4068,4.3314,17.7670,0.0000
16000.0000,1.8855,1.4353,0.9965,4.6456,64.1362,2.2616
16050.0000,1.0448,1.4388,1.3157,7.6531,133.2358,7.2210
16100.0000,1.4428,1.7600,1.0690,14.5511,126.7085,6.5134
16150.0000,1.0837,3.1745,1.0690,72.1848,64.4077,18.6867
16200.0000,1.3463,3.5763,1.2115,0.0000,14.1307,5.3168
16250.0000,1.2474,3.9671,1.0952,0.0000,500.1712,7.1099
16300.0000,1.1914,3.9648,1.2454,0.0000,0.0000,6.4869
16350.0000,1.3860,2.8350,1.1163,0.0000,0.0000,3.8535
16400.0000,2.0203,3.2711,1.2797,0.0000,0.8913,15.0083
16450.0000,1.2400,3.3092,1.4625,0.0000,0.2332,2.3010
16500.0000,1.4637,1.8815,1.2122,0.0000,0.3608,0.0000
16550.0000,1.3702,1.1124,1.0952,0.0000,0.7346,0.0000
16600.0000,1.0171,3.0232,1.2299,0.0000,0.3913,0.0000
16650.0000,1.4994,4.7106,1.7843,142.1087,3.9980,0.3887
16700.0000,1.3308,4.3308,1.1245,3.7037,2.2650,0.0000
16750.0000,1.3696,3.3332,1.0326,3.9262,2.8700,0.0000
16800.0000,0.9035,3.8242,1.5327,3.4326,1.9467,0.0000
16850.0000,2.5633,3.2007,1.4116,3.7125,3.4509,0.0000
16900.0000,1.1421,1.3782,0.9026,3.8352,3.3723,0.4793
16950.0000,1.2252,3.8155,1.1472,4.1874,16.8705,0.0000
17000.0000,1.6918,3.3601,1.5762,4.9340,70.6623,0.6648
17050.0000,1.3157,4.0863,2.5927,4.5270,112.2450,6.1297
17100.0000,1.3351,5.0507,1.1702,16.4714,128.5971,6.9504
17150.0000,1.4625,5.2818,1.4233,58.2040,70.3418,5.8504
17200.0000,1.7001,4.8454,0.9467,14.1461,15.8505,12.2389
17250.0000,1.0285,3.9102,1.6779,0.0000,464.0043,7.1855
17300.0000,1.3805,4.7529,1.0180,0.0000,0.0000,7.0951
17350.0000,1.1780,4.2673,1.1429,0.0000,0.0000,1.8834
17400.0000,1.5058,3.7145,0.9119,0.0000,0.0000,1.6948
17450.0000,1.1193,4.2617,2.1610,0.0000,0.4530,8.7982
17500.0000,1.2660,4.7916,1.1998,0.0000,0.3168,5.2280
17550.0000,1.1674,5.4726,1.3245,0.0000,0.0000,0.0000
17600.0000,3.0843,1.7036,0.8532,0.0000,0.0000,0.0000
17650.0000,1.2849,0.0000,2.3447,0.0000,3.1517,0.0000
17700.0000,1.2778,0.0000,1.0921,0.0000,1.8386,0.0000
17750.0000,1.3754,0.0000,1.3482,189.6436,2.5730,0.0000
17800.0000,1.4808,0.0000,1.1297,4.1767,2.1513,0.0000
17850.0000,1.1472,0.0000,1.0462,4.3373,3.1708,0.0000
17900.0000,1.2427,2.2361,1.4221,3.6933,4.0294,0.0000
17950.0000,0.9650,6.1373,1.0899,3.4589,18.9824,0.0000
18000.0000,0.9991,5.9634,1.0350,5.5622,69.6679,2.0092
18050.0000,1.5386,6.0759,1.7300,7.6926,130.7467,4.1544
18100.0000,1.6499,5.9634,1.1949,11.1161,125.5214,2.6064
18150.0000,1.1051,5.9634,1.4902,59.0977,57.0630,4.6239
18200.0000,1.7996,5.9634,1.7240,19.6212,15.5437,8.7549
18250.0000,1.3482,5.6309,1.1429,0.0000,589.5148,4.1434
18300.0000,1.4428,5.9634,1.4483,0.0000,0.0000,15.5858
18350.0000,1.0549,5.4348,1.7922,0.0000,0.0000,2.6910
18400.0000,1.6499,5.9634,1.4546,0.0000,0.8129,2.9402
18450.0000,1.2474,5.5122,1.1539,0.0000,0.4865,0.7357
18500.0000,1.1429,5.6739,1.4569,0.0000,0.4996,0.4274
18550.0000,1.1215,3.0051,1.5761,0.0000,0.0000,5.2701
18600.0000,1.5327,4.3009,1.6279,0.0000,0.4810,0.0000
18650.0000,1.1173,1.7170,1.3463,109.8551,1.7291,0.0000
18700.0000,1.2494,3.4956,1.1426,4.2652,2.1448,0.0000
18750.0000,1.2122,2.7221,1.4098,3.7482,3.1210,0.0000
18800.0000,1.4286,4.2518,1.0620,4.1485,3.4990,0.0000
18850.0000,1.2454,3.1786,1.1702,4.6117,2.5730,0.0000
18900.0000,1.5386,3.5626,1.5174,3.8961,3.4879,0.0000
18950.0000,1.3611,4.5465,1.2771,4.2741,16.3730,0.4950
19000.0000,1.5108,4.1400,1.2427,4.1932,70.5374,1.6289
19050.0000,1.1370,2.4041,1.2122,5.7716,128.9590,7.9137
19100.0000,1.5190,2.4672,1.2778,16.7763,134.4823,5.2989
19150.0000,1.1399,1.9229,1.0628,61.2205,48.1257,6.0900
19200.0000,2.1885,2.2471,1.2778,8.2939,11.0681,7.7747
19250.0000,1.1058,1.0580,1.0604,0.0000,706.0787,4.7715
19300.0000,1.0122,1.0092,2.3801,0.0000,0.0000,7.2635
